tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
PHÂN LÔ TRẦN QUANG DIỆU ĐỐNG ĐA -Ô TÔ TRÁNH -KD 50M-6 TẦNG,"21,5 tỷ","Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",55 m² (4.2x14.0),5 phòng,6 WC,6,Giấy tờ hợp lệ,23-10-2025
Siêu phẩm Đông Tác - 5 tầng thang máy - ngõ nông,"10,7 tỷ","Phường Kim Liên, Quận Đống Đa, Hà Nội",57 m² (3.2x10.0),3 phòng,4 WC,5,Giấy tờ hợp lệ,23-10-2025
HOÀNG CẦU– 5 TẦNG THANG MÁY – NHÀ MỚI ĐẸP  – Ở NGAY,"11,2 tỷ","Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",48 m²,3 phòng,4 WC,5,Giấy tờ hợp lệ,23-10-2025
Bán nhà đẹp ở ngay gần chợ Khâm Thiên Đống Đa,"5,55 tỷ","Phường Khâm Thiên, Quận Đống Đa, Hà Nội",20 m² (4.0x5.0),3 phòng,3 WC,4,Giấy tờ hợp lệ,23-10-2025
"THÁI HÀ ĐỐNG ĐA - SIÊU PHẨM PHÂN LÔ - 55M -6 T -MT 4,5 TRUNG TÂM ĐỐNG","18,8 tỷ","Phường Trung Liệt, Quận Đống Đa, Hà Nội",55 m² (4.5x11.0),6 phòng,6 WC,6,Giấy tờ hợp lệ,23-10-2025
"Bán nhà Văn Chương - 4 tầng 38m2 , Mt 3m , 10m ra ôtô , 7,9 tỷ","7,9 tỷ","Phường Khâm Thiên, Quận Đống Đa, Hà Nội",38 m² (3.0x13.0),4 phòng,3 WC,4,Giấy tờ hợp lệ,23-10-2025
"Hiếm ! 18m2 - 6,4tỷ 2 mặt thoáng Tôn Đức Thắng","6,4 tỷ","Phường Hàng Bột, Quận Đống Đa, Hà Nội",18.2 m² (3.0x6.0),3 phòng,4 WC,5,Giấy tờ hợp lệ,23-10-2025
"BÁN NHÀ PHỐ KHƯƠNG THƯỢNG DT 35M "" 5 TẦNG",8 tỷ,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",35 m² (3.5x9.0),4 phòng,3 WC,5,Giấy tờ hợp lệ,22-10-2025
"Chỉ có ở gần Hồ Xã Đàn, mặt ngõ trước nhà rộng, Ô tô tránh,ở/văn phòng",35 tỷ,"68, Đường Đặng Văn Ngữ, Phường Phương Liên, Quận Đống Đa, Hà Nội",106 m²,N/A,N/A,4,Sổ đỏ,06-10-2025
SIÊU PHẨM ĐẦU TƯ - Ô TÔ VÀO NHÀ - LÔ GÓC - MT 6M - DT70M,18 tỷ,"Phường Láng Thượng, Quận Đống Đa, Hà Nội",70 m² (6.0x11.6),2 phòng,2 WC,2,Giấy tờ hợp lệ,22-10-2025
"Lô Góc Pháo Đài Láng , 31mx5t , Mt 4,2m ngõ thông ,8,6tỷ","8,6 tỷ","Phường Láng Thượng, Quận Đống Đa, Hà Nội",31 m² (4.2x7.6),3 phòng,4 WC,5,Giấy tờ hợp lệ,22-10-2025
Bán Nhà chính chủ quận đống đa  hà nội,"2,65 tỷ","29/191/2, Đường Ngõ Chợ Khâm Thiên, Phường Văn Miếu, Quận Đống Đa, Hà Nội",15 m² (2.2x7.5),2 phòng,2 WC,4,Giấy tờ hợp lệ,26-10-2025
"💥NHÀ PHÁO ĐÀI LÁNG-ĐỐNG ĐA-31M2-5 TẦNG-8,95 TỶ- DÂN XÂY- NGÕ THÔNG KIN","8,95 tỷ","Phường Láng Hạ, Quận Đống Đa, Hà Nội",31 m²,3 phòng,N/A,5,Giấy tờ hợp lệ,22-10-2025
"💥NHÀ PHÁO ĐÀI LÁNG-ĐỐNG ĐA-35M2-5 TẦNG-8,95 TỶ- DÂN XÂY- NGÕ THÔNG KIN","8,95 tỷ","Phường Láng Hạ, Quận Đống Đa, Hà Nội",35 m²,3 phòng,N/A,5,Giấy tờ hợp lệ,22-10-2025
"💥NHÀ PHÁO ĐÀI LÁNG-ĐỐNG ĐA-35M2-5 TẦNG-8,95 TỶ- DÂN XÂY- NGÕ THÔNG KIN","8,95 tỷ","Phường Láng Hạ, Quận Đống Đa, Hà Nội",31 m²,3 phòng,N/A,5,Giấy tờ hợp lệ,22-10-2025
"Phạm Ngọc Thạch - 40m2 - Mt 3,5m - oto đỗ cửa - 15tỷ",15 tỷ,"Phường Kim Liên, Quận Đống Đa, Hà Nội",40 m² (3.5x12.0),4 phòng,5 WC,5,Giấy tờ hợp lệ,22-10-2025
Bán nhà Láng Hạ 35m2 chỉ 7.4 tỷ Đống Đa,"7,4 tỷ","Phường Láng Hạ, Quận Đống Đa, Hà Nội",35 m²,4 phòng,3 WC,4,Giấy tờ hợp lệ,22-10-2025
NGÕ THÔNG KINH DOANH - Ô TÔ - MỚI ĐẸP Ở NGAY - TIỀM NĂNG TĂNG GIÁ,"5,9 tỷ","Phường Kim Liên, Quận Đống Đa, Hà Nội",23 m² (3.0x8.0),2 phòng,3 WC,4,Giấy tờ hợp lệ,22-10-2025
"🌟 39 TỶ – LÔ GÓC LÊ TRỰC – VỊ TRÍ VÀNG🌟MT4,8m2
💎 D",39 tỷ,"Phường Cát Linh, Quận Đống Đa, Hà Nội",60 m²,3 phòng,N/A,4.5,Giấy tờ hợp lệ,22-10-2025
SIÊU PHẨM TRUNG TÂM – LÔ GÓC 2 MẶT THOÁNG – Ô TÔ ĐỖ CỬA – ĐỐNG ĐA,"12,2 tỷ","Phường Khương Thượng, Quận Đống Đa, Hà Nội",60 m²,2 phòng,3 WC,4,Giấy tờ hợp lệ,22-10-2025
"Bán nhà phố Yên Lãng lô góc ngõ thông, cách mặt phố 20m","7,5 tỷ","Đường Yên Lãng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",34 m²,3,N/A,4,Sổ đỏ,28-10-2025
"SIÊU PHẨM ĐỐNG ĐA ,MẶT PHỐ, KINH DOANH","18,9 tỷ","Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",42 m²,N/A,N/A,5,Sổ đỏ,25-10-2025
HƠN 4 TỶ CÓ NHÀ SỔ RIÊNG - GẦN PHỐ,"4,25 tỷ","Phường Kim Liên, Quận Đống Đa, Hà Nội",16.6 m²,2 phòng,3 WC,4,Giấy tờ hợp lệ,21-10-2025
🌟THÁI HÀ – 44M - 8 TẦNG THANG MÁY – KINH DOANH – GẦN ÔTÔ TRÁNH,"10,9 tỷ","Phường Trung Liệt, Quận Đống Đa, Hà Nội",44 m²,4 phòng,5 WC,8,Giấy tờ hợp lệ,21-10-2025
Bán nhà mặt phố Thái Hà - Đống Đa - DT 30m - 4 Tầng - Vỉa Hè KDVP Cho,45 tỷ,"Phường Trung Liệt, Quận Đống Đa, Hà Nội",30 m² (7.0x15.0),11 phòng,7 WC,4,Giấy tờ hợp lệ,21-10-2025
"nhà đẹp Ngã Tư Sở , gần Đại Học Thuỷ Lợi chỉ hơn 7 tỷ , Quận Đống Đa","7,75 tỷ","Phường Thịnh Quang, Quận Đống Đa, Hà Nội",35 m²,3 phòng,4 WC,N/A,Giấy tờ hợp lệ,21-10-2025
Bán nhà phố Thái Hà 36m2 chỉ hơn 7 Tỷ Gần Phố,"7,3 tỷ","Phường Láng Hạ, Quận Đống Đa, Hà Nội",36 m²,3 phòng,4 WC,5,Giấy tờ hợp lệ,21-10-2025
Nhà 13/15m2 tại trung tâm Đống Đa,"2,6 tỷ","Phường Văn Chương, Quận Đống Đa, Hà Nội",15 m²,2 phòng,N/A,4,Giấy tờ hợp lệ,21-10-2025
"Xã đàn 23m 4 tầng nhỉnh 4đ ở ngay, nội thất đẹp","4,2 tỷ","Phường Nam Đồng, Quận Đống Đa, Hà Nội",23 m²,3 phòng,3 WC,4,Giấy tờ hợp lệ,21-10-2025
"Nhà mới ở ngay Thịnh Hào - 20m2 , MT 3,2m - ngõ thông ,2 thoáng","6,8 tỷ","Phường Hàng Bột, Quận Đống Đa, Hà Nội",20 m² (3.2x6.0),2 phòng,3 WC,4,Giấy tờ hợp lệ,21-10-2025
TRƯỜNG CHINH 6 Tầng THANG MÁY VIP,"12,8 tỷ","Phường Khương Thượng, Quận Đống Đa, Hà Nội",39 m²,3 phòng,4 WC,6,Giấy tờ hợp lệ,21-10-2025
"BÁN NHÀ TÂY SƠN- THÁI HÀ -25M2- 7,5 TỶ- 5 TẦNG-3 NGỦ- CÁCH Ô TÔ 5M","7,5 tỷ","Phường Trung Liệt, Quận Đống Đa, Hà Nội",25 m²,3 phòng,N/A,5,Giấy tờ hợp lệ,21-10-2025
Bán nhà tt Đống Đa gần trường học-phap lý chuẩn dọn vào ở ngay,"8,38 tỷ","Phường Thịnh Quang, Quận Đống Đa, Hà Nội",42 m² (5.0x6.2),3 phòng,N/A,N/A,Giấy tờ hợp lệ,20-10-2025
"Bán nhà mặt phố Tây Sơn, vị trí đắc địa, mặt tiền 6m","49,5 tỷ","Đường Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",70 m²,N/A,4,5,Sổ đỏ,28-10-2025
Bán nhà xây mới 6 tầng có thang máy cạnh Phố Trung Phụng,"9,5 tỷ","Phường Trung Phụng, Quận Đống Đa, Hà Nội",60 m²,N/A,N/A,6,Giấy tờ khác,27-10-2025
"Bán nhà Đồng Đa, gần phố, 2 mặt thoáng,S: 48m2 x 5tầng, Giá 12,9 tỷ","12,9 tỷ","Đường Hào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội",48 m²,4 phòng,5 WC,5,Sổ đỏ,27-10-2025
"Nhà Khung 5,5 Tầng Ngõ 26 Nguyên Hồng Mặt Bằng 45m Mặt Tiền 4m","20,8 tỷ","Đường Nguyên Hồng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",45 m²,N/A,N/A,5.5,Sổ đỏ,27-10-2025
"Bán nhà xây mới 7 tầng địa chỉ: ngõ Ninh Quan, Văn Chương",15 tỷ,"Phường Văn Chương, Quận Đống Đa, Hà Nội",60 m²,N/A,N/A,7,Giấy tờ khác,27-10-2025
"Bán nhà xây thô 6,5 Tầng xây mới Ngõ 30 Trần Quang Diệu Nhà 2 mặt ngõ","25,2 tỷ","Đường Trần Quang Diệu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",66 m²,N/A,2,6.5,Sổ đỏ,27-10-2025
Căn Góc Mặt Hồ Phương Mai 35m2 - Vỉa Hè Rộng - Kinh Doanh Cà Phê,"14,5 tỷ","Đường Phương mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",35 m²,8 phòng,8 WC,6,Sổ đỏ,24-10-2025
🚗 Bán nhà chính chủ ngay Trường Chinh – vị trí vàng kinh doanh ô tô,"24,2 tỷ","Đường Trường Chinh, Phường Phương Mai, Quận Đống Đa, Hà Nội",70 m²,N/A,N/A,N/A,Sổ hồng,24-10-2025
"Cần tuền bán gấp căn 48/52mx7t thang máy, oto  25,8 tỷ Hoàng cầu","25,8 tỷ","Đường Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",48 m²,8 phòng,7 WC,7,Sổ đỏ,24-10-2025
"NHÀ ĐẸP PHỐ TÂY SƠN ĐỐNG ĐA - 50M² x 5 TẦNG –MT; 5M ,11.5 Tỷ )","11,5 tỷ","Đường Phố Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",50 m² (5.0x10.0),3 phòng,4 WC,5,Sổ đỏ,23-10-2025
"Khâm Thiên, Đống Đa, Nhà Đẹp, Ở Ngay,  47m2. Giá Tốt 8.15 Tỷ","8,15 tỷ","Đường Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",47 m²,2 phòng,3 WC,3,Sổ đỏ,24-10-2025
"Bán nhà10 ngõ 20 phố Cát Linh 4 tầng DTSD 132m2 -7,8 tỷ","7,8 tỷ","Phường Cát Linh, Quận Đống Đa, Hà Nội",33 m²,5 phòng,N/A,N/A,Giấy tờ hợp lệ,20-10-2025
"🏡💥 HẠ CHÀO HƠN 2 TỶ CHỈ CÒN 22,35 TỶ - MẶT PHỐ THÁI HÀ, MT CỰC ĐẸP","22,35 tỷ","Phường Láng Hạ, Quận Đống Đa, Hà Nội",30 m²,3 phòng,3 WC,5,Giấy tờ hợp lệ,20-10-2025
"Bán nhà ngõ TOÀN THẮNG X 5 tầng 33m2 ,2 thoáng , sổ nở hậu",7 tỷ,"Phường Thổ Quan, Quận Đống Đa, Hà Nội",29.7 m² (4.2x6.1),3 phòng,4 WC,5,Giấy tờ hợp lệ,20-10-2025
Tôi cần bán nhà mặt ngõ Trần Quang Diệu ô tô chánh kinh doanh.,"19,18 tỷ","Phường Trung Liệt, Quận Đống Đa, Hà Nội",52 m²,6 phòng,5 WC,5,Giấy tờ hợp lệ,20-10-2025
NHÀ 5 TẦNG THANG MÁY - 2 MẶT THOÁNG - ĐÊ LA THÀNH TRUNG TÂM ĐỐNG ĐA,"18,98 tỷ","Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",42 m²,3 phòng,4 WC,55,Giấy tờ hợp lệ,20-10-2025
Nhà 6tầng lê văn lương vuông đẹp  ở sướng yên tĩnh,"10,5 tỷ","Phường Láng Hạ, Quận Đống Đa, Hà Nội",43 m² (5.0x8.0),6 phòng,5 WC,6,Giấy tờ hợp lệ,20-10-2025
"Bán Nhà Cát Linh 20M x 3T, MT: 3,8M Giá 4,8 Tỷ. Dân xây, 30m ra phố","4,8 tỷ","Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",20 m²,2 phòng,2 WC,3,Giấy tờ hợp lệ,20-10-2025
"Bán Lô Góc Yên Lãng - 30m2 ,4 tầng Mt 3,4m , sổ nở hậu 7,5tỷ","7,5 tỷ","Phường Láng Hạ, Quận Đống Đa, Hà Nội",24 m² (3.4x9.0),4 phòng,3 WC,4,Giấy tờ hợp lệ,20-10-2025
"Hiếm ! Bán Nhà trung tâm Đống Đa,Lô góc ngõ nông gần ph","8,35 tỷ","Phường Hàng Bột, Quận Đống Đa, Hà Nội",25 m²,4 phòng,3 WC,4,Giấy tờ hợp lệ,20-10-2025
Bán nhà Thịnh Hào 1 - Kinh Doanh - Ô tô tránh - lô góc 41m2 giá 23 tỷ,23 tỷ,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",41 m²,7 phòng,7 WC,7,Giấy tờ hợp lệ,20-10-2025
8 .35 TỶ- NHÀ ĐƯỜNG LÁNG-ĐỐNG ĐA-30M2-5 TẦNG-GẦN PHỐ-NGÕ THÔNG,"8,35 tỷ","Phường Láng Hạ, Quận Đống Đa, Hà Nội",30 m²,3 phòng,N/A,5,Giấy tờ hợp lệ,20-10-2025
cần bán gấp nhà gần ĐH Thủy LợiGIẢM 150TR  DT 16M 4 tâng 3mt giá 2.69,"2,69 tỷ","Phường Khâm Thiên, Quận Đống Đa, Hà Nội",16 m² (3.0x5.0),3 phòng,2 WC,4,Giấy tờ hợp lệ,20-10-2025
"Ngõ 88 Trần Quý Cáp, lô góc, ô tô tránh, kinh doanh đỉnh 40m2 11.9","11,9 tỷ","Phường Văn Chương, Quận Đống Đa, Hà Nội",40 m² (5.5x7.5),5 phòng,5 WC,4,Giấy tờ hợp lệ,20-10-2025
🏠 NHÀ ĐẸP TRUNG TÂM ĐỐNG ĐA – Ô TÔ ĐỖ CỔNG – 2 THOÁNG TRƯỚC SAU – Ở NG,"4,1 tỷ","Phường Phương Liên, Quận Đống Đa, Hà Nội",20 m²,2 phòng,3 WC,4,Giấy tờ hợp lệ,20-10-2025
"BÁN NHÀ ĐẸP TRUNG TÂM ĐỐNG ĐA – NGÕ THÔNG, XE BA GÁC ĐỖ CỬA – 3 TẦNG C","4,15 tỷ","Phường Cát Linh, Quận Đống Đa, Hà Nội",18 m²,2 phòng,2 WC,3,Giấy tờ hợp lệ,20-10-2025
Tôi cần bán nhà mặt phố Khương Thượng 7tầng thang máy full nội thất,"26,86 tỷ","Phường Khương Thượng, Quận Đống Đa, Hà Nội",54 m²,11 phòng,7 WC,7,Giấy tờ hợp lệ,20-10-2025
Tôi cần bán nhà 2 mặt ngõ ô tô chánh đỗ kinh doanh Hoàng Cầu.,"26,45 tỷ","Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",56 m²,4 phòng,4 WC,4,Giấy tờ hợp lệ,20-10-2025
"Bán nhà Văn Chương Đống Đa , 4 tầng 21m2, mặt tiền 3,2m, 4 ngủ ,5,6tỷ","5,6 tỷ","Phường Văn Chương, Quận Đống Đa, Hà Nội",21 m² (3.2x6.5),4 phòng,3 WC,4,Giấy tờ hợp lệ,20-10-2025
"Bán nhà phố Kim Hoa - 4 tầng, 27m2 ,mặt tiền 6,4m, 7tỷ",7 tỷ,"Phường Phương Liên, Quận Đống Đa, Hà Nội",27 m² (6.4x4.0),2 phòng,3 WC,4,Giấy tờ hợp lệ,20-10-2025
CHỦ VỠ NỢ – BÁN GẤP NHÀ MỚI 6 TẦNG THANG MÁY – TRUNG TÂM ĐỐNG ĐA,"9,85 tỷ","Phường Quang Trung, Quận Đống Đa, Hà Nội",30 m²,3 phòng,5 WC,6,Giấy tờ hợp lệ,20-10-2025
BÁN NHÀ TRƯỜNG CHINH-55M2*6T NHỈNH 12đ-THANG MÁY-GẦN Ô TÔ-NGÕ THOÁNG,12 tỷ,"Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",55 m² (4.5x11.0),3 phòng,3 WC,6,Giấy tờ hợp lệ,20-10-2025
CCMN Thịnh Quang - 50m - 6 Tầng x 11 Phòng khép kín - 13.98 Tỷ,"13,98 tỷ","Phường Thịnh Quang, Quận Đống Đa, Hà Nội",50 m²,11 phòng,7 WC,N/A,Giấy tờ hợp lệ,20-10-2025
"Bán nhà Tây Sơn, 45m2, 6 tầng thang máy, ô tô, ngõ gần 4m, 2 thoáng","12,98 tỷ","Phường Trung Liệt, Quận Đống Đa, Hà Nội",45 m² (4.0x10.1),3 phòng,4 WC,6,Giấy tờ hợp lệ,20-10-2025
"💎 BÁN GẤP NHÀ KHƯƠNG THƯỢNG ĐỐNG ĐA - GIÁ NHỈNH 3,9 TỶ 💥","3,9 tỷ","Phường Khương Thượng, Quận Đống Đa, Hà Nội",12 m²,3 phòng,N/A,5,Giấy tờ hợp lệ,20-10-2025
💥 PHÁO ĐÀI LÁNG - LÔ GÓC THOÁNG SÁNG - NGÕ THÔNG - NỘI THẤT ĐẸP,"8,6 tỷ","Phường Láng Thượng, Quận Đống Đa, Hà Nội",35 m² (4.5x7.5),3 phòng,4 WC,5,Giấy tờ hợp lệ,20-10-2025
🏠 NHÀ ĐẸP TRUNG TÂM ĐỐNG ĐA – FULL NỘI THẤT – GIÁ HIẾM TRONG TẦM TÀI C,"4,9 tỷ","Phường Trung Phụng, Quận Đống Đa, Hà Nội",20 m²,3 phòng,3 WC,4,Giấy tờ hợp lệ,20-10-2025
BÁN NHÀ NGÕ LAN BÁ – 29M² – 5 TẦNG – MT 4.2M – 6.35 TỶ – ĐỐNG ĐA,"6,35 tỷ","Phường Khâm Thiên, Quận Đống Đa, Hà Nội",29 m²,3 phòng,N/A,5,Giấy tờ hợp lệ,20-10-2025
"Bán nhà phố Trường Chinh - 5 tầng 50m2 , Mt 4,5m ,ngõ thông , nở hậu","8,6 tỷ","Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",50 m² (4.5x11.0),3 phòng,4 WC,5,Giấy tờ hợp lệ,20-10-2025
"Chính chủ bán nhà ngõ Chợ Khâm Thiên, Đống Đa, Hà Nội",11 tỷ,"Phường Trung Phụng, Quận Đống Đa, Hà Nội",40 m²,N/A,N/A,5,Sổ đỏ,30-10-2025
"Bán nhà chính chủ T1 mặt phố Khâm Thiên 46m - MT 4,4m - Giá 13,5 tỷ","13,5 tỷ","Phường Thổ Quan, Quận Đống Đa, Hà Nội",46 m²,N/A,N/A,1,Sổ đỏ,23-10-2025
"Bán nhà chính chủ ngõ 121 Thái Hà 63m* 6 tầng MT 4,7m rao 28,35 tỷ","28,35 tỷ","Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",63 m²,N/A,N/A,6,Sổ đỏ,23-10-2025
Nhà Ngõ 34 Hoàng Cầu - Gần Hồ Ô Tô Đỗ Cửa - 55m2* 4 tầng - Kinh Doanh,21 tỷ,"Đường Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",55 m²,4 phòng,4 WC,4,Sổ hồng,23-10-2025
"Chùa Bộc, Đống Đa, Phân Lô, Ô Tô, Dân Xây  35m2x 4T, Nhỉnh 12 Tỷ","12,3 tỷ","Đường Chùa Bộc, Phường Khương Thượng, Quận Đống Đa, Hà Nội",35 m²,3 phòng,4 WC,4,Sổ đỏ,23-10-2025
"Khương Thượng, Đống Đa,  Nhà Mới Đẹp, Full Nội Thất, 35m2x5T. 8.xx Tỷ","8,5 tỷ","Đường Khương Thượng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",35 m²,3 phòng,5 WC,5,Sổ đỏ,23-10-2025
TRUNG TÂM ĐỐNG ĐA- ĐÔNG TÁC 32M - THANG MÁY - FULL ĐỒ,"10,8 tỷ","Đường Đông Tác, Phường Kim Liên, Quận Đống Đa, Hà Nội",32 m²,5 phòng,5 WC,5,Sổ đỏ,18-10-2025
Chính chủ bán nhà số 2 ngõ 17 Quốc Tử Giám >>4 tỷ-5 tầng !!,"4,33 tỷ","Đường Quốc Tử Giám, Phường Văn Chương, Quận Đống Đa, Hà Nội",10 m²,3 phòng,2 WC,5,Sổ đỏ,22-10-2025
Bán nhà Đặng Văn Ngữ 4 tầng giá 18 tỷ,18 tỷ,"Đường Đặng Văn Ngữ, Phường Trung Tự, Quận Đống Đa, Hà Nội",59 m²,4 phòng,3 WC,4,Sổ đỏ,22-10-2025
🌟 16 TỶ - MẶT PHỐ XÃ ĐÀN - 2 MẶT PHỐ – VỈA HÈ 7M – KINH DOANH ĐỈNH!,16 tỷ,"Phường Kim Liên, Quận Đống Đa, Hà Nội",25 m²,3 phòng,N/A,4,Giấy tờ hợp lệ,17-10-2025
"Khương Thượng, ngõ thông, kinh doanh, 20m ra phố, nhà dân xây. 8,6tỷ","8,6 tỷ","Phường Khương Thượng, Quận Đống Đa, Hà Nội",36 m² (6.8x5.5),4 phòng,3 WC,4,Giấy tờ hợp lệ,17-10-2025
Bán căn hộ liền kề Meco complex Trường Chinh 4 tầng giá 36 tỷ,36 tỷ,"Phường Phương Mai, Quận Đống Đa, Hà Nội",90 m²,4 phòng,4 WC,4,Sổ đỏ,22-10-2025
"NHÀ ĐẸP PHỐ XÃ ĐÀN, ĐỐNG ĐA CHƯA TỚI 8TỶ","7,6 tỷ","Đường Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",35 m²,3 phòng,N/A,4,Sổ đỏ,22-10-2025
Bán nhà mặt phố trung tâm quận đống đa,44 tỷ,"68, 68, Phường Láng Thượng, Quận Đống Đa, Hà Nội",75 m² (5.5x12.0),N/A,N/A,7,Sổ đỏ,21-10-2025
"Bán nhà Chùa Bộc thoáng trước sau, Dt 50m2, 5t, mt 4m, vài bước ra phố","14,3 tỷ","Đường Chùa Bộc, Phường Kim Liên, Quận Đống Đa, Hà Nội",50 m² (4.0x12.0),6 phòng,4 WC,5,Sổ hồng,21-10-2025
TÒA NHÀ MẶT PHỐ SIÊU ĐẸP - KD ĐỈNH - HIẾM CÓ,43 tỷ,"Đường Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội",95 m²,9 phòng,9 WC,9810,Sổ đỏ,23-07-2025
"Bán nhà Võ Thị Sáu, sát phố, Kia Morning chạy qua, 59m2","9,3 tỷ","Phường Kim Liên, Quận Đống Đa, Hà Nội",59 m²,N/A,N/A,N/A,Sổ đỏ,21-10-2025
"💥 Căn hộ trung tâm siêu hiếm – mặt phố VIP Phạm Ngọc Thạch, Đống Đa 💥","4,55 tỷ","Phường Kim Liên, Quận Đống Đa, Hà Nội",22.3 m²,3 phòng,1 WC,N/A,Giấy tờ hợp lệ,17-10-2025
BÁN NHÀ ĐỐNG ĐA - LÔ GÓC - GẦN HỒ 3 MẪU - Ở NGAY,"6,35 tỷ","Phường Khâm Thiên, Quận Đống Đa, Hà Nội",29 m²,3 phòng,5 WC,5,Giấy tờ hợp lệ,17-10-2025
Tôi cần bán nhà Thái Hà 2 mặt ngõ ô tô chánh đỗ kinh doanh sầm uất .,"17,79 tỷ","Phường Láng Hạ, Quận Đống Đa, Hà Nội",58.5 m²,3 phòng,3 WC,3,Giấy tờ hợp lệ,17-10-2025
Bán nhà trung tâm đống đa hà nội.,29 tỷ,"Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",93 m²,N/A,N/A,6,Sổ đỏ,16-10-2025
"Bán nhà phố Trần Quang Diệu 66m, 6 tầng, mt 6m. Giá: 30 tỷ",30 tỷ,"Đường Trần Quang Diệu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",66 m²,4 phòng,5 WC,6,Sổ đỏ,20-10-2025
"Bán nhà  phố Nguyễn Thái học, dt :65 mx 5 tầng ,mt :4 m ,giá :8 tỷ",8 tỷ,"Đường Lê Duẩn, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",65 m²,4 phòng,4 WC,5,Sổ đỏ,20-10-2025
Nhà phố văn phòng Đoàn Thị Điểm chào bán 9 t ầng 160m2 giá 113ỷ,113 tỷ,"Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",160 m²,N/A,N/A,9,Sổ đỏ,19-10-2025
ĐỐNG ĐA - CÁCH MẶT PHỐ 20M - NGÕ THẲNG - 6 TẦNG 8 NGỦ KHÉP KÍN HIỆN,"7,5 tỷ","Đường Ngõ Thịnh Hào 1, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",41 m² (4.2x10.0),8 phòng,8 WC,6,Sổ đỏ,20-10-2025
"BÁN NHÀ ĐÊ LA THÀNH - ĐỐNG ĐA:  5 TẦNG - OTO TRÁNH, GARA, 3 THOÁNG","18,8 tỷ","Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",56 m²,5 phòng,N/A,5,Giấy tờ hợp lệ,16-10-2025
TRUNG TÂM ĐỐNG ĐA 6 TẦNG THANG MÁY - VỊ TRÍ SIÊU ĐẸP - NHÀ THOÁNG SÁNG,"9,8 tỷ","Phường Khâm Thiên, Quận Đống Đa, Hà Nội",40 m² (4.0x10.0),3 phòng,4 WC,6,Giấy tờ hợp lệ,16-10-2025
CHÍNH CHỦ BÁN CĂN TRƯỜNG CHINH 77m - 18.5tỷ - PHÂN LÔ - KINH DOANH - O,"18,5 tỷ","Phường Khương Thượng, Quận Đống Đa, Hà Nội",73 m²,4 phòng,5 WC,4,Giấy tờ hợp lệ,16-10-2025
CHỈ BÁN TRONG THÁNG 10 nhà phố Lệnh Cư-Đống Đa 126m2 MT-4m 17.65 tỷ,"17,65 tỷ","Phường Thổ Quan, Quận Đống Đa, Hà Nội",126 m² (4.0x31.0),6 phòng,6 WC,8,Giấy tờ hợp lệ,16-10-2025
"CỰC HIẾM – Nhà mới 3 mặt ngõ , trung tâm đống đa",8 tỷ,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",25 m² (3.2x8.0),3 phòng,4 WC,5,Giấy tờ hợp lệ,16-10-2025
TRẦN QUANG DIỆU - ĐỐNG ĐA 9.8tỷ THANG MÁY - PHÂN LÔ - GẦN OTO,"9,8 tỷ","Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",30 m²,3 phòng,5 WC,6,Giấy tờ hợp lệ,16-10-2025
