tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán Nhà Riêng 40 tỷ, 110m2, 9 tầng tại Nguyễn Trãi, p 3, Q5, TP.HCM, Chính chủ giá tốt",40 tỷ,"Đường Nguyễn Trãi, Phường 3, Quận 5, Hồ Chí Minh",110 m²,35 phòng,36 phòng,9 tầng,Sổ đỏ/ Sổ hồng,22/11/2025
"Nhà đẹp đường Phan Phú Tiên-Quận 5 cho thuê 24tr, gần Trường THCS Hồng Bàng giá chỉ 3tỷ92 DT 83,2m2",Thỏa thuận,"Đường Phan Phú Tiên, Phường 11, Quận 5, Hồ Chí Minh","83,2 m²",4 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,22/11/2025
"Nhà 2 mặt hẻm rộng 4m, địa chỉ 357/59/8 Hậu Giang, P.11, Q.6, HCM, 3,95 tỷ, 36m2","3,95 tỷ","Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",36 m²,3 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Bán nhà MT hẻm 418 Trần Phú, P7, Q5, 86m2 SHR, đang cho thuê 26 triệu/tháng",Thỏa thuận,"Hẻm 418, Đường Trần Phú, Phường 7, Quận 5, Hồ Chí Minh",86 m²,5 phòng,4 phòng,3 tầng,Sổ đỏ/ Sổ hồng.,22/11/2025
"Bán nhà đẹp, căn góc 2 mặt hẻm tại Tân Hòa Đông, 3,98 tỷ, 43 m2, view đẹp, Chính chủ.","3,98 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",43 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,17/11/2025
"Bán nhà Mặt Tiền Đường số 6, Cổng Trường Tiểu Học Him Lam P.13 Q.6",11 tỷ,"Số 16, Đường Số 6, Phường 13, Quận 6, Hồ Chí Minh",64 m²,4 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,22/11/2025
Bán nhà 5x17 3 lầu mới tinh đối diện công viên,"13,99 tỷ","Đường 26, Phường 10, Quận 6, Hồ Chí Minh",84 m²,6 phòng,N/A,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Quận 6, Tân Hoà Đông, chủ đang gấp 4x12m, 2 tầng BTCT đẹp mời ở ngay chỉ 5 đồng hơn","5,35 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",48 m²,3 phòng,3 phòng,2 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"BÁN NHÀ 1/ ĐƯỜNG VĂN THÂN, PHƯỜNG 8, QUẬN 6, SHR 1 ĐỜI 9 CHỦ, KO QUY HOẠCH, KO LỘ GIỚI","1,9 tỷ","Đường Văn Thân, Phường 8, Quận 6, Hồ Chí Minh",20 m²,2 phòng,N/A,2 tầng,Sổ đỏ/ Sổ hồng,16/11/2025
Nhà mới xây hẻm Bình Tiên 4x12.7 1 trệt 2 lầu 1T 4PN,"6,5 tỷ","Đường Bình Tiên, Phường 7, Quận 6, Hồ Chí Minh","50,8 m²",4 phòng,5 phòng,3 tầng,N/A,27/11/2025
"NHÀ 3 TẦNG BTCT TRUNG TÂM QUẬN 6 HẺM Ô TÔ NGỦ NHÀ CHỈ 6,5 TỶ Diện tích: 4,5 x 16m","6,5 tỷ","Đường Hậu Giang, Phường 12, Quận 6, Hồ Chí Minh",65 m²,4 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
Hoa hồng 50tr - Bán nhà 78/9/7 Tân Hoà Đông - Giá 3.75 tỷ,"3,75 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh","24,8 m²",2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
Bán nhà + Quận 6 khối phố bừng sáng giữa nét sống hiện đại - Hậu Giang,"8,8 tỷ","Hẻm 489B, Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",40 m²,3 phòng,3 phòng,5 tầng,Sổ đỏ/ Sổ hồng,19/11/2025
"Bán nhà riêng giá siêu hời tại Tân Hòa Đông, 3,93 tỷ, 43,1 m2","3,93 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh","43,1 m²",3 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
Bán nhà Tân Hòa Đông - nhà đẹp 3 tầng - 47m2 - khu an ninh dân trí tốt - chỉ 5. x tỷ,"5,7 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",47 m²,4 phòng,4 phòng,3 tầng,Sổ hồng,27/11/2025
"Bán NR 4PN, 4WC, 51m2 tại Bà Hom, P14, Q6, TP.HCM",Thỏa thuận,"Đường Bà Hom, Phường 14, Quận 6, Hồ Chí Minh",51 m²,4 phòng,4 phòng,3 tầng,Sổ đỏ/ Sổ hồng,14/11/2025
Kẹt tiền bán gấp nhà Bà Hom. Phường 13. Quận 6. Diện tích: 45m3. Giá 4 tỷ 390.,"4,35 tỷ","Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",45 m²,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,27/11/2025
"Khu compound Hậu Giang giáp Quận 5, Quận 10, 5 tầng, ô tô ngủ trong nhà","8,8 tỷ","Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",39 m²,3 phòng,3 phòng,5 tầng,Sổ đỏ/ Sổ hồng,19/11/2025
"Bán nhà Quận 6, DT lớn giá hạt dẻ","3,99 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",55 m²,3 phòng,1 phòng,2 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
Bán nhà + quận 6 mặt tiền hẻm kinh doanh 9m thông vị trí vip gần Minh Phụng giá 6.9 tỷ,"6,9 tỷ","Đường Phan Văn Khỏe, Phường 5, Quận 6, Hồ Chí Minh",47 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,21/11/2025
Nhà Góc 5.5x10m nở 6m Hẻm 4m Hậu Giang . Sau lưng MT . P12 . Q6,"5,7 tỷ","Đường Hậu Giang, Phường 12, Quận 6, Hồ Chí Minh",56 m²,N/A,N/A,N/A,N/A,20/11/2025
"Nhà cực đẹp, thiết kế riêng hiện đại (6x13)4 tấm đường Bà Hom","9,4 tỷ","Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",82 m²,4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Nhà Hẻm 3m Cư Xá Phú Lâm A . P12 . Q6,"5,5 tỷ","Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",36 m²,4 phòng,5 phòng,5 tầng,Sổ đỏ/ Sổ hồng,21/11/2025
BÁN NHÀ ĐƯỜNG VĂN THÂN - QUẬN 6 - NHÀ MỚI - CÓ SÂN ĐỂ XE - 40M2 - NHỈNH 4 TỶ,"4,5 tỷ","Đường Văn Thân, Phường 8, Quận 6, Hồ Chí Minh",40 m²,N/A,N/A,2 tầng,Sổ hồng,27/11/2025
Bán nhà mới đúc 3 tấm hẻm 5m đường Kinh Dương Vương,"6,5 tỷ","Đường Kinh Dương Vương, Phường 12, Quận 6, Hồ Chí Minh",46 m²,4 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Bán nhà tặng hết NTCC đường Tân Hòa Đông (4x12) 1 lầu đúc,"5,15 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",48 m²,3 phòng,2 phòng,1 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Nhà 2MT Hẻm 8m sát đường Bà Hom Quận 6 - DT: 4x10 - Nhà đẹp 4 lầu. Hướng Tây và Nam. Giá: 6.5 Tỷ TL,"6,5 tỷ","Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",40 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"BÁN NHÀ 3 TẦNG ĐÚC 54M2 _ HẺM 5M GẦN MẶT TIỀN MAI XUÂN THƯỜNG _ SỔ MỚI NỞ HẬU GIÁ 7,8 TỶ.","7,8 tỷ","Đường Mai Xuân Thưởng, Phường 1, Quận 6, Hồ Chí Minh",54 m²,4 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Bán Nhà riêng 50m2 giá tốt ở Bình Phú 3 tầng BTCT chỉ 8 tỷ nhỉnh,"8,6 tỷ","Đường Bình Phú, Phường 10, Quận 6, Hồ Chí Minh",50 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,19/11/2025
"MTNBộ Trần Văn Kiểu, P10, Q6 giá rẻ chỉ 3,85tỷ","3,85 tỷ","Đường Trần Văn Kiểu, Phường 10, Quận 6, Hồ Chí Minh",30 m²,1 phòng,1 phòng,N/A,Sổ đỏ/ Sổ hồng,13/11/2025
"Bán nhà cấp 4 gốc 2 mặt tiền tại F29 Cư Xá Phú Lâm B, Q6, 22 tỷ, 130m2 giá siêu hời uy tín",22 tỷ,"Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",130 m²,N/A,N/A,N/A,Có sổ.,26/11/2025
"Bãi Sậy Quận 6, DT sàn 45m2, 3PN lầu đúc giá chỉ hơn 2 tỷ",Thỏa thuận,"Đường Bãi Sậy, Phường 1, Quận 6, Hồ Chí Minh",18 m²,3 phòng,2 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Chỉ 7tỷ450 - nhà ngang 4 dài 15 - hẻm xe hơi - Cư Xá Phú Lâm D khu vip Q6,"7,45 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, Hồ Chí Minh",56 m²,4 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
Nhà Hẻm 3m Đuờng Lý Chiêu Hoàng . P10 . Q6,"3,6 tỷ","Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Hồ Chí Minh",24 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,20/11/2025
68m2 - 6 tỷ 550 - khu nội bộ Bình Phú (4x17m) - 2 tầng - chủ bán đất tặng nhà,"6,55 tỷ","Đường Trần Văn Kiểu, Phường 10, Quận 6, Hồ Chí Minh",68 m²,4 phòng,3 phòng,2 tầng,Sổ đỏ/ Sổ hồng,16/11/2025
7tỷ2 - 48m2 - 2PN - 2WC - hẻm xe hơi nội khu bình phú,"7,2 tỷ","Đường Bình Phú, Phường 10, Quận 6, Hồ Chí Minh",48 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,14/11/2025
4 tỷ 650 - 45m2 - 2PN - 2WC - nhà mới ở ngay - khu nội bộ Bình Phú,"4,65 tỷ","Đường Bình Phú, Phường 10, Quận 6, Hồ Chí Minh",45 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
Nhỉnh 6 tỷ - ngay vòng xoay Phú Lâm - hẻm ô tô thông - 4 tầng - vị trí kinh doanh sầm uất,"6,9 tỷ","Đường Nguyễn Văn Luông, Phường 12, Quận 6, Hồ Chí Minh",54 m²,4 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng.,21/11/2025
47m2 (N3.7 * D 12) - 4.3 tỷ Cư Xá Phú Lâm A Q6,"4,3 tỷ","Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",47 m²,2 phòng,2 phòng,1 tầng,Sổ đỏ/ Sổ hồng,14/11/2025
42m2 - 4tỷ45 - nở hậu - 4.2*10.8- Cư Xá Phú Lâm A - Q6,"4,45 tỷ","Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",42 m²,3 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
SIÊU PHẨM TT QUẬN 6 - NGAY HỒNG BÀNG - HẺM XE HƠI THÔNG - 51M2 - 3 TẦNG BTCT - 5PN - NHỈNH 7T,"7,5 tỷ","Đường Hồng Bàng, Phường 5, Quận 6, Hồ Chí Minh",51 m²,5 phòng,5 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Bán nhà chính chủ hẻm 1025/9 Hậu Giang, 4.5 x 7m, 2 tấm, 3.2 tỷ. HHGT 1%","3,2 tỷ","Hẻm 1025, Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",32 m²,3 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,15/11/2025
Mặt tiền Bà Hom phường 13 quận 6 ( 4 x 10 ) 6 tỷ,6 tỷ,"Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",38 m²,N/A,N/A,5 tầng,Sổ đỏ/ Sổ hồng,17/11/2025
"Khu vip Hậu Giang Q.6 - Cạnh HXH - 4 tầng BTCT - 5PN - DTSD 145m2 HC đủ - Dòng tiền sẵn - 5,x tỷ","5,6 tỷ","Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",45 m²,5 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Bán nhanh nhà Q6, hẻm đẹp gần Chợ Lớn 4.9 tỷ","4,9 tỷ","Đường Bình Tiên, Phường 7, Quận 6, Hồ Chí Minh",38 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Nhà HXH mới xây Nguyễn Văn Luông 48m2, 4 tầng BTCT, 4PN 5WC, có hẻm hậu sau nhà, ngay CV Bình Phú","5,7 tỷ","Đường Nguyễn Văn Luông, Phường 11, Quận 6, Hồ Chí Minh",48 m²,4 phòng,4 phòng,4 tầng,Sổ vuông,26/11/2025
NHÀ ĐẸP - HẺM XE HƠI KHU AN NINH - DÂN TRÍ - SÁT MẶT TIỀN - 82M2 - BÀ HOM Q6,"9,4 tỷ","Đường Bà Hom, Phường 14, Quận 6, Hồ Chí Minh","82,1 m²",4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Bán nhà đường Hậu Giang trung tâm hành chính Q.6 nhà đẹp 3 tầng - hơn 32m2 - nhỉnh 3 tỷ,"3,57 tỷ","Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh","32,3 m²",N/A,N/A,3 tầng,Sổ hồng,26/11/2025
Bán nhà Lê Quang Sung - thông tứ tung - ngang 4.5m - tiện di chuyển ra trung tâm - chưa tới 5 tỷ,"4,98 tỷ","Đường Lê Quang Sung, Phường 9, Quận 6, Hồ Chí Minh","39,8 m²",N/A,N/A,3 tầng,Sổ hồng,26/11/2025
"Bán nhà 74m2, đường Kinh Dương Vương, Quận 6","8,6 tỷ","Đường Kinh Dương Vương, Phường 12, Quận 6, Hồ Chí Minh",74 m²,3 phòng,2 phòng,N/A,Sổ hồng,26/11/2025
Bán nhà cấp 4 có gác Cư Xá Phú Lâm D 70m2 sát chợ Hồ Trọng Quý,"6,8 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, Hồ Chí Minh",70 m²,2 phòng,N/A,N/A,N/A,26/11/2025
Bán nhà mới KDC Bình Phú đối diện công viên 4x17m 3 lầu,"9,9 tỷ","Đường Số 64, Phường 10, Quận 6, Hồ Chí Minh",68 m²,N/A,N/A,4 tầng,N/A,26/11/2025
Nhà 3.7m x 13m đúc 2 tầng hẻm 3m sát mặt tiền đường Bà Hom,"4,65 tỷ","Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",46 m²,5 phòng,5 phòng,3 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"TRUNG TÂM QUẬN 6 - NHÀ MỚI XÂY - 52M2 - HẺM Ô TÔ,SAU LƯNG MẶT TIỀN HẬU GIANG-NGAY HIM LAM","7,35 tỷ","Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",52 m²,2 phòng,N/A,2 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Bán nhà Cư Xá Phú Lâm A, Phường 12 Quận 6","6,9 tỷ","Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",72 m²,4 phòng,4 phòng,3 tầng,N/A,26/11/2025
"Ngay vòng xoay Phú Lâm, nhà cấp 4, 73m2, 5x15m, Hậu Giang, Quận 6, giá chỉ 8.4 tỷ","8,4 tỷ","Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",73 m²,2 phòng,2 phòng,1 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Nhà 2 mặt hẻm trước sau 3.5m x 15m đúc 3 tầng 4PN ngay Chợ Minh Phụng,"7,5 tỷ","Đường Minh Phụng, Phường 9, Quận 6, Hồ Chí Minh",51 m²,N/A,N/A,4 tầng,N/A,26/11/2025
Nhà Cư Xá Phú Lâm D sát chợ 4x16 1 lửng 2 lầu 1T,"9,6 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, Hồ Chí Minh",64 m²,5 phòng,5 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Nhà Khá Rộng mà Giá thì Nhỏ - Trung Tâm Q.6, gần chợ Phú Lâm","4,75 tỷ","Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",46 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Đi mỹ bán gấp nhà hẻm 751 Hồng Bàng Q6 63m2 SHR ở liền,Thỏa thuận,"Hẻm 751, Đường Hồng Bàng, Phường 6, Quận 6, Hồ Chí Minh",63 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,19/11/2025
"Bán nhà 357/59/8 Hậu Giang,1 PK,2PN,2WC,Bếp,sân phơi, dt 35,7m2, dtsd 65,1 m2 giá 3,9 tỷ VND, Hot!","3,9 tỷ","357/59/8 Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh","35,7 m²",2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,17/11/2025
"Tôi cần bán nhà đường Lê Quang Sung - Quận 6, 75,6m2, nhà đẹp, cho thuê 19triệu",Thỏa thuận,"Đường Lê Quang Sung, Phường 2, Quận 6, Hồ Chí Minh","75,6 m²",3 phòng,4 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"NHÀ 4 TẦNG, HẺM Ô TÔ 7 CHỖ, NGUYỄN VĂN LUÔNG, 71M2, 4x20M, 7.5 TỶ","7,5 tỷ","Đường Nguyễn Văn Luông, Phường 11, Quận 6, Hồ Chí Minh",71 m²,N/A,N/A,4 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Hàng Thơm Quận 6 Nở Hậu Chỉ Hơn 2 Tỷ - 30m2 -6.3 X 11 - 2PN - 2WC - Không Lộ Giới - Không Quy Hoạch,"2,85 tỷ","Đường Hậu Giang, Phường 12, Quận 6, Hồ Chí Minh",30 m²,2 phòng,2 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Nhà Bến Phú Lâm Quận 6 trệt 1 lầu 2PN 2WC DT 2,7x6. Sổ hồng riêng. Giá 2tỷ480tr","2,48 tỷ","Đường Bến Phú Lâm, Phường 9, Quận 6, Hồ Chí Minh",16 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng.,26/11/2025
"Bán gấp nhà Mai Xuân Thưởng, 44m2, 3 tầng BTCT, 3PN 4WC, gần Uỷ ban Q6, liền kề Quận 5","5,1 tỷ","Đường Mai Xuân Thưởng, Phường 4, Quận 6, Hồ Chí Minh",44 m²,3 phòng,4 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Chính chủ cần bán nhà HXH Phạm Văn Chí 44m2, 3 PN 3 WC xây ở kiên cố chắc chắn","4,9 tỷ","Đường Phạm Văn Chí, Phường 5, Quận 6, Hồ Chí Minh",44 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Nhà đẹp giá rẻ 3 tầng BTCT Văn Thân chỉ 1.9 tỷ,"1,9 tỷ","Đường Văn Thân, Phường 8, Quận 6, Hồ Chí Minh",21 m²,3 phòng,2 phòng,3 tầng,Sổ đỏ/ Sổ hồng,15/11/2025
"Biệt thự 3 tầng - KDC Bình Phú, 128m2 (8x16m), giá 16.8 tỷ","16,8 tỷ","Phường 10, Quận 6, Hồ Chí Minh",128 m²,4 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Bán nhà mới xây 3 tầng đầy đủ nội thất đường Bến Phú Lâm, phường 9, Quận 6","7,5 tỷ","Đường Bến Phú Lâm, Phường 9, Quận 6, Hồ Chí Minh","50,8 m²",4 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
Chỉ còn sót căn nhà sát mặt tiền đường Q6,"5,5 tỷ","Đường Lê Quang Sung, Phường 10, Quận 6, Hồ Chí Minh",50 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Bán nhà riêng 12.8 m2, Tân Hòa Đông, Quận 6, TP.HCM, view đẹp, nhiều tiện ích chỉ 2 tỷ",2 tỷ,"Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh","12,8 m²",2 phòng,2 phòng,3 tầng,Sổ đỏ/ Sổ hồng,17/11/2025
Nhà Hẻm Lò Gốm . Phường 8 . Q6,"4,4 tỷ","Đường Lò Gốm, Phường 8, Quận 6, Hồ Chí Minh",35 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Bán nhà đất đường 55, P. 10, Q. 6 - KDC Bình Phú, ngang 4m - 6.8 tỷ","6,8 tỷ","Đường 55, Phường 10, Quận 6, Hồ Chí Minh",48 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,16/11/2025
CHDV 20 phòng thu 150 triệu/tháng-ngay mặt tiền Hậu Giang - 8x16m-5 tầng thang máy - full nội thất,"27,9 tỷ","Đường Hậu Giang, Phường 12, Quận 6, Hồ Chí Minh",128 m²,N/A,N/A,5 tầng,Sổ đỏ/ Sổ hồng,05/11/2025
Nhà đẹp HXH 6m hiếm - 5 tầng ngay Hậu Giang - Giá chỉ 8.8 tỷ còn TL,"8,8 tỷ","Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh","38,5 m²",3 phòng,3 phòng,5 tầng,Sổ đỏ/ Sổ hồng.,19/11/2025
"BÁN NHÀ HẬU GIANG QUẬN 6, HẺM RỘNG RÃI THÔNG TỨ TUNG, CÁCH HẺM XE TĂNG 10M CHỈ hơn 2 tỷTL.","2,85 tỷ","Đường Hậu Giang, Phường 12, Quận 6, Hồ Chí Minh",31 m²,2 phòng,2 phòng,3 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Cuối năm định cư chủ bán gấp nhà Hậu Giang Q6 3tầng 42,6m2, 4PN sổ riêng sang tên.",Thỏa thuận,"Đường Hậu Giang, Phường 12, Quận 6, Hồ Chí Minh","42,6 m²",4 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Bán nhà Nguyễn Văn Luông, 60m2 - 3 tầng - khu an ninh - tiện di chuyển ra trung tâm",Thỏa thuận,"Đường Nguyễn Văn Luông, Phường 11, Quận 6, Hồ Chí Minh",60 m²,3 phòng,3 phòng,3 tầng,Sổ hồng,25/11/2025
NHÀ MỚI 100% 3 LẦU (4.5x18) KDC LÝ CHIÊU HOÀNG Q.6,"9,8 tỷ","Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Hồ Chí Minh",80 m²,5 phòng,6 phòng,5 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Giảm sâu 300 triệu tại Lê Quang Sung, Q6, DT 62,7m2,Giá 3Tỷ480","3,48 tỷ","Đường Lê Quang Sung, Phường 2, Quận 6, Hồ Chí Minh","62,7 m²",3 phòng,2 phòng,N/A,Sổ đỏ/ Sổ hồng,25/11/2025
NHÀ 3 TẦNG KHÔNG LỘ GIỚI NGAY TÂN HOÁ Q6 HẺM 4M - CHỈ NHỈNH 2 TỶ,"2,58 tỷ","Đường Tân Hóa, Phường 14, Quận 6, Hồ Chí Minh",17 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Bán nhà HXM Hồng Bàng, (NH 7,95 x 16m), 2 tầng, 2 sân vườn, 2 ban công, hàng hiếm giá chỉ 7.2 tỷ BL","7,2 tỷ","Đường Hồng Bàng, Phường 12, Quận 6, Hồ Chí Minh",78 m²,2 phòng,1 phòng,2 tầng,Sổ đỏ/ Sổ hồng.,25/11/2025
Bán nhà 2 tầng Cư Xá Phú Lâm A Quận 6 Dtsd 40m2 chỉ 2ty8,"2,8 tỷ","Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",22 m²,N/A,N/A,2 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Cần bán gấp nhà vị trí đẹp ngay Lò Gốm, Q6. 62,4m2 (4,8x13m), sổ đẹp, đang cho thuê 15 triệu",Thỏa thuận,"Đường Lò Gốm, Phường 8, Quận 6, Hồ Chí Minh","62,4 m²",3 phòng,4 phòng,3 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
Nhà Hẻm Ô Tô đường Tân Hòa Đông Quận 6. DT 3mX15m. 4 Tầng. Chỉ 5.6 Tỷ TL.,"5,6 tỷ","Đường Tân Hòa Đông, Phường 13, Quận 6, Hồ Chí Minh",45 m²,4 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,19/11/2025
"NHÀ 4 TẦNG BTCT 2PN, SÂN THƯỢNG THOÁNG SẠCH GẦN BÌNH TIÊN Q6 4.2x8m GIÁ 4.49 TỶ","4,49 tỷ","Phường 8, Quận 6, Hồ Chí Minh",31 m²,2 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,18/11/2025
NHÀ 4 TẦNG - 6 PHÒNG NGỦ - VỪA Ở VỪA CHO THUÊ - HẺM THÔNG XE 7 CHỖ THÔNG NGUYỄN VĂN LUÔNG Q6.,"7,5 tỷ","Đường Nguyễn Văn Luông, Phường 11, Quận 6, Hồ Chí Minh",71 m²,6 phòng,N/A,4 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Chủ chuyển về quê nên bán gấp căn 4x18m, thuận tiện cho thuê kinh doanh",Thỏa thuận,"Đường Trần Văn Kiểu, Phường 10, Quận 6, Hồ Chí Minh",72 m²,3 phòng,2 phòng,1 tầng,Sổ đỏ/ Sổ hồng,19/11/2025
"Căn hộ dịch vụ 11 phòng - sát bên cc Him Lam Nguyễn Văn Luông, Phường 11, Q6","7,5 tỷ","Đường Nguyễn Văn Luông, Phường 11, Quận 6, Hồ Chí Minh","94,5 m²",11 phòng,N/A,3 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
Bán nhà 1 lầu mới tinh 1 sẹc 63m2 Tỉnh Lộ 10 giáp Q.6,"5,2 tỷ","Đường Tỉnh Lộ 10, Phường 13, Quận 6, Hồ Chí Minh",63 m²,2 phòng,3 phòng,2 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Nhà MT đường gần Bình Phú, 4 tầng BTCT 4PN 5WC, sân thượng thoáng mát, kế bên Mega maket","6,7 tỷ","Đường 41, Phường 10, Quận 6, Hồ Chí Minh",64 m²,4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
