tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"CHDV 5 tầng Bùi Văn Ba ô tô đỗ cửa thu nhập 800tr/năm chỉ 11tỷ99 vị trí: Bùi Văn Ba, P. Tân Thuận",11.99,"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",84.0,13.0,14.0,5.0,Sổ hồng,2025-11-20
"Nhà phố xây dựng mới mặt đường 12m KDC Công Ích ngay Phú Mỹ Hưng Quận 7 - 5m x 16m giá 16,99 tỷ",16.99,"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",80.0,4.0,5.0,4.0,Sổ hồng,2025-11-26
Nhà 3 tầng - Nguyễn Thị Thập Quận 7,7.5,"Đường Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, Hồ Chí Minh",96.0,4.0,3.0,3.0,Sổ hồng,2025-11-27
Nhà đẹp hẻm ô tô vào ở ngay 4x16,7.45,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",64.0,5.0,5.0,4.0,Sổ hồng,2025-11-19
"HOT!! NHÀ 2 TẦNG KẾ HIMLAM - 6x5.5 - SHR - CÁCH MT 50M - CHỈ 3.7 TỶ, HIẾM Ở Q7. LH0933 316 ***",3.7,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",33.0,2.0,2.0,2.0,Sổ hồng,2025-11-21
"Bán nhà Huỳnh Tấn Phát, Phú Thuận, Quận 7, giá 3,4 tỷ, 50m2",3.4,"Huỳnh Tấn Phát, Phú Thuận, Quận 7, Hồ Chí Minh",50.0,2.0,1.0,1.0,Sổ hồng,2025-11-27
Biệt thự tân cổ điển full nội thất đầy đủ công năng sử dụng,8.38,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",90.0,4.0,5.0,4.0,Sổ hồng,2025-11-19
"NHÀ CHÍNH CHỦ- BÁN GẤP NHÀ 1 TRỆT 1 LẦU ĐƯỜNG TRẦN XUÂN SOẠN, PHƯỜNG TÂN HƯNG, QUẬN 7",4.99,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",44.0,2.0,2.0,2.0,Sổ hồng,2025-11-15
Nhà phố lô nhì Đ. Huỳnh Tấn Phát - cách MT chỉ 15m,4.3,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",26.0,2.0,2.0,2.0,Sổ hồng,2025-11-26
"Hẻm xe hơi, nhà 3 tầng, kiên cố, 4 PN, nhà thoáng, nở hậu, hợp nhu cầu GĐ thích rộng rãi, gần TT",4.8,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",64.0,4.0,4.0,3.0,Sổ hồng,2025-11-27
"35m2, (3mx12m) 2Tầng,Hẻm 3M Thông Lâm Văn Bền- P. Tân Kiểng- Quận 7- Cách HXH 100m, Nhỉnh 4tê",4.5,"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",35.0,3.0,2.0,2.0,Sổ hồng,2025-11-27
NHÀ ĐẸP CẦN BÁN NHÀ 1 TRỆT 1 LẦU 3 PHÒNG NGỦ.HUỲNH TẤN PHÁT P TÂN THUÂN QUẬN 7,4.99,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",44.0,3.0,2.0,2.0,Sổ hồng,2025-11-15
Nhà hẻm xe hơi - 2 lầu full nội thất - Huỳnh Tấn Phát - Q7 - Hẻm thông,7.49,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",60.0,4.0,4.0,3.0,Sổ hồng,2025-11-16
"Nhà phố hiện đại hẻm 3m Nguyễn Thị Thập - Gần Đại Học Tôn Đức Thắng - Lotte Mart - 4x13m giá 5,8 tỷ",5.8,"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Hồ Chí Minh",52.0,2.0,3.0,2.0,Sổ hồng,2025-11-27
"NHÀ PHỐ FULL NỘI THẤT GẦN VINCOM NAM LONG, KHU DCVEN SÔNG, TRƯỜNG EMASI(4.45mx 14m).4p ra Q4. 6,25T",6.25,"Phường Tân Thuận Tây,  Quận 7, Hồ Chí Minh",62.0,3.0,3.0,2.0,Sổ hồng,2025-11-26
"Nhà phố hiện đại 4 tầng hẻm 3,5m Chuyên Dùng 9, Phú Mỹ, Q7, DT 4m x 15m, giá 7,45 tỷ",7.45,"Đường Chuyên Dùng 9, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",61.0,4.0,5.0,4.0,Sổ hồng,2025-11-27
"Quận 7, nhà mới xách vali về ở luôn, phù hợp giới trẻ, 60m2, 3 tầng, pháp lý chuẩn, p. Tân Mỹ",6.48,"Phường Tân Phú, Quận 7, Hồ Chí Minh",60.0,4.0,5.0,3.0,Sổ hồng,2025-11-26
"Nhà phố thiết kế có thang máy - mặt tiền hẻm 8m 1365 Huỳnh Tấn Phát Q7 DT 5,5m x 12m giá 13,5 tỷ",13.5,"1365, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",72.0,4.0,5.0,4.0,Sổ hồng,2025-11-27
"Nhà phố mặt tiền hẻm 1056 Huỳnh Tấn Phát gần Đại Học RMIT, Tôn Đức Thắng - 4,5m x 12,5m Giá 5,6 tỷ",5.6,"Hẻm 1056, Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",63.0,2.0,2.0,2.0,Sổ hồng,2025-11-27
"Nhà chính chủ trang bìa - DT khủng 131m2 ngang 6,5m - thích hợp xây CHDV có dòng tiền - giá 9,7tỷ",9.7,"Đường Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Hồ Chí Minh",131.0,6.0,6.0,2.0,Sổ hồng,2025-11-27
"NHÀ 3 TẦNG - CHỦ XÂY DỰNG KIÊN CỐ - HẺM 458 Ô TÔ - 75,3M2 CHỈ 6,4 TỶ",6.4,"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Hồ Chí Minh",75.0,4.0,3.0,3.0,Sổ hồng,2025-11-27
"Bán nhà riêng đẹp tại đường 283 Huỳnh Tấn Phát - Nguyễn Văn Linh, 7,2 tỷ vnd, STSD 149,6 m2",7.2,"283 Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",74.0,3.0,2.0,1.0,Sổ hồng,2025-11-27
BÁN NHÀ 1 LẦU SỔ HỒNG RIÊNG - 4X11 - HUỲNH TẤN PHÁT - QUẬN 7,4.99,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",44.0,3.0,2.0,2.0,Sổ hồng,2025-11-16
Bán nhà mặt tiền hẻm dân cư đông - có thể kinh doanh mọi ngành nghề - quận 7,1.55,"749/ Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",23.0,2.0,1.0,2.0,Giấy tờ không xác định,2025-11-15
Bán nhà đẹp - 3.6x10m - không sông rạch - Đ. Trần Xuân Soạn - Q7,1.95,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",36.0,2.0,2.0,2.0,Giấy tờ không xác định,2025-11-15
Bán nhà đẹp cách MT đường lớn chỉ 10m - Đào Trí - Quận 7,0.738,"Đường Đào Trí, Phường Phú Thuận, Quận 7, Hồ Chí Minh",15.0,1.0,1.0,2.0,Giấy tờ không xác định,2025-11-17
BÁN NHÀ CĂN GÓC - SÁT HẺM XE HƠI - VỊ TRÍ ĐẮC ĐỊA - QUẬN 7,1.88,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",23.0,2.0,2.0,2.0,Giấy tờ không xác định,2025-11-25
Bán nhà diện tích lớn - 4mx18m- giá tốt - Quận 7 - Có Sân Rộng Để Được nhiều xe.,2.6,"Hẻm 1115, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",72.0,3.0,2.0,2.0,Giấy tờ không xác định,2025-11-16
Căn hộ dv mini 9 phòng ngang 11m đang khai thác ổn định sổ hoàn công đủ,5.9,"Hẻm 1428, Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",71.0,9.0,9.0,4.0,Sổ hồng,2025-11-27
Bán nhà đẹp diện tích lớn - nở hậu - hẻm thẳng 1 trục - Chuyên Dùng Chính - Q7,2.99,"Hẻm 25, Đường Chuyên Dùng 9, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",52.0,3.0,3.0,2.0,Giấy tờ không xác định,2025-11-25
Bán nhà đẹp căn góc - 5.5x10m - Đ. Chuyên Dùng 9 - Quận 7,2.65,"77, Đường Chuyên Dùng 9, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",55.0,3.0,2.0,2.0,Sổ hồng,2025-11-20
"Bán nhà 3 tầng, hẻm xe hơi gần mặt tiền Huỳnh Tấn Phát, Quận 7-Giá 9,2 tỷ (thương lượng)",9.2,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",79.0,10.0,9.0,3.0,Sổ hồng,2025-11-15
"Bán nhà chợ Tân Mỹ, Quận 7-3 tầng-Giá nhỉnh 7 tỷ",7.7,"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh",52.0,3.0,3.0,3.0,Sổ hồng,2025-11-18
Bán nhà mặt tiền hẻm xe hơi - nở hậu - cách đường HTP chỉ 30m - Quận 7,1.75,"Hẻm 1627, Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",25.0,2.0,1.0,2.0,Giấy tờ không xác định,2025-11-25
Bán CHDV Lâm Văn Bền - Quận 7- Ngang 5m- 4 Tầng- Thu Nhập 30tr/th- Không QH- Cách 50m Ra Hẻm Xe Hơi,7.6,"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",60.0,7.0,8.0,3.0,Sổ hồng,2025-11-27
"Bán nhà 3 tầng 6PN, 48m2 tại Nguyễn Thị Thập, Q7, HCM, giá 7,9 tỷ",7.9,"Đường Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Hồ Chí Minh",48.0,6.0,5.0,3.0,Sổ hồng,2025-11-27
BÁN NHÀ 3 TẦNG - SÂN THƯỢNG THOÁNG MÁT - Đ.TRẦN XUÂN SOẠN - QUẬN 7,3.05,"Đường  Trần Xuân Soạn, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",21.0,2.0,2.0,3.0,Sổ hồng,2025-11-20
Siêu phẩm nhà đẹp Quận 7 - Tặng Full nội thất cao cấp - SHR - Chỉ xách vali vào ở,6.3,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",55.0,3.0,3.0,2.0,Sổ hồng,2025-11-16
Nhà mới đẹp 1 lầu hẻm 391 Huỳnh Tấn Phát - P. Tân Thuận Đông - Q7,4.99,"Hẻm 391, Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",42.0,3.0,2.0,2.0,Sổ hồng,2025-11-24
Nhà phố hiện đại full nội thất cao Cấp - Cạnh Phú Mỹ Hưng - Q7,7.95,"Hẻm 935, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",70.0,4.0,5.0,3.0,Sổ hồng,2025-11-24
Nhà 2 tầng mới đẹp 3 phòng ngủ - Hẻm 3.5m - Huỳnh Tấn Phát - Q7,4.79,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",39.0,3.0,2.0,2.0,Sổ hồng,2025-11-18
"Nhà phố sân vườn đang thu nhập 30 triệu tháng - hẻm 1387 Huỳnh Tấn Phát 6mx25m sổ hồng giá 14,5 tỷ",14.5,"Hẻm 1387, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",150.0,4.0,4.0,3.0,Sổ hồng,2025-11-26
Nhà 2 mặt tiền Tân Mỹ Q7 - 4 x 10m vuông vức - chỉ 10m ra mặt tiền - giá 7.199 tỷ (TL),7.2,"Đường Tân Mỹ, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",40.0,3.0,3.0,3.0,Sổ hồng,2025-11-25
Bán nhà mới đẹp cạnh Phú Mỹ Hưng Quận 7 - 70m2 - 4 tầng - full nội thất - sổ hồng riêng,7.5,"Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",70.0,3.0,3.0,4.0,Sổ hồng,2025-11-27
"3.9 tỷ nhà đẹp Lâm Văn Bền, Quận 7, DT 6x8m, full nội thất cao cấp",3.9,"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",43.0,2.0,2.0,2.0,Sổ hồng,2025-11-26
"Bán NR siêu hiếm đẹp, 04 PN, 03 tầng, DT 4x16",6.5,"Phường Phú Thuận, Quận 7, Hồ Chí Minh",51.0,4.0,3.0,3.0,Sổ hồng,2025-11-27
"Nhà mới đẹp hiện đại đầy đủ nội thất sang trọng vào ở ngay Phú Mỹ Quận 7 - Giá 7.45 tỷ, 4x16m",7.45,"Đường Chuyên Dùng 9, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",61.0,4.0,5.0,3.0,Sổ hồng,2025-11-25
"Nhà Bùi Văn Ba, Quận 7 | Giá tốt 2 tỷ 950 triệu (TL) - Diện tích: 4,2m x 5m, 2PN 2WC",2.95,"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",22.0,2.0,2.0,2.0,Sổ hồng,2025-11-26
SIÊU PHẨM 4 TẦNG FULL NỘI THẤT XỊN XÒ ĐẸP MÊ LY - MẶT TIỀN HẺM XE HƠI NGUYỄN THỊ THẬP- 5M X 12M,12.59,"Đường Nguyễn Thị Thập, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",55.0,4.0,3.0,4.0,Sổ hồng,2025-11-20
"Trung tâm Quận 7 | DT: 6 x 5m, gồm 2PN 2WC | Nhà 2 mặt hẻm thông thoáng |Hẻm 4m Trần Xuân Soạn",3.69,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",30.0,2.0,2.0,2.0,Sổ hồng,2025-11-21
"Bán nhà đất mặt tiền hẻm thông. Cách Huỳnh Tấn Phát 100m. Ngang 6,5 dài 28m - chỉ 13.8 tỷ",13.8,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",212.0,6.0,4.0,2.0,Sổ hồng,2025-11-27
"Bán Nhà Ngang Lớn Kế KDC HimLam, 02 Tầng, DT 6x11",5.7,"Trần Xuân Soạn, Tân Hưng, Quận 7, Hồ Chí Minh",66.0,3.0,2.0,2.0,Sổ hồng,2025-11-26
"Bán Nhà Kiều Đàm một đời chủ, DT 4x16m chỉ với 4,8 tỷ",4.8,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",56.0,2.0,1.0,2.0,Sổ hồng,2025-11-25
"Bán NR Căn Góc Thoáng - Hẻm Thẳng Một Trục, DT 4x9m",4.3,"Trần Xuân Soạn, Tân Hưng, Quận 7, Hồ Chí Minh",36.0,2.0,1.0,2.0,Sổ hồng,2025-11-26
"Bán Nhà KDC Hiện Hữu - Nở Hậu, 02 Tầng, DT 4,1x12m",5.3,"Trần Xuân Soạn, Tân Hưng, Quận 7, Hồ Chí Minh",51.0,2.0,2.0,2.0,Sổ hồng,2025-11-25
Nhà phố phong cách homestay mini hẻm 4m ngay phố Trần Xuân Soạn Q7 - cách Q4 chỉ 500m,3.2,"Hẻm KC32, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",15.0,2.0,3.0,3.0,Sổ hồng,2025-11-26
"Bán Nhà Một Đời Chủ - Nhà Vào Ở Ngay, 02 Tầng, DT 4,2x15m",5.3,"Trần Xuân Soạn, Tân Hưng, Quận 7, Hồ Chí Minh",60.0,3.0,2.0,2.0,Sổ hồng,2025-11-26
"Bán Nhà Tân Hưng Vị Trí Siêu Vip, 02 Tầng, DT 3,5x12m",5.2,"Trần Xuân Soạn, Tân Hưng, Quận 7, Hồ Chí Minh",40.0,2.0,2.0,2.0,Sổ hồng,2025-11-26
Nhà phố 1 lầu hẻm 3m liền kề khu Nam Long Trần Trọng Cung,4.75,"Đường Nguyễn Văn Quỳ, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",60.0,3.0,2.0,2.0,Sổ hồng,2025-11-26
Nha nát- Đường số - tân quy q7 80m2 nhinh 10 tỷ .,10.3,"Đường 43, Phường Tân Quy, Quận 7, Hồ Chí Minh",80.0,2.0,2.0,2.0,Sổ hồng,2025-11-27
"Chỉ 5.3 tỷ nhà đẹp sát mặt tiền Lâm Văn Bền, Tân Kiểng, Quận 7 - DT 5x10m - 3 PN",5.3,"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",47.0,3.0,3.0,2.0,Sổ hồng,2025-11-25
"Bán nhà hẻm ô tô, P.Phú Thuận, Q7, 134m2, 10m x 14m, 3 lầu chỉ 12,5 tỷ!",12.5,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",134.0,3.0,3.0,2.0,Sổ hồng,2025-11-26
Nhà 2 tầng Nguyễn Thị Thập - 40m2 - VF3 đậu - nhỉnh 6 tỷ,6.3,"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh",40.0,2.0,2.0,2.0,Sổ hồng,2025-11-27
Bán nhà nhỏ sổ hồng riêng Trần Xuân soạn,2.15,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",15.0,2.0,1.0,2.0,Sổ hồng,2025-11-26
"Bán Nhà riêng CHDV tại Đường Chuyên Dùng 9, Phú Mỹ, Quận 7, TP.HCM, giá ưu đãi chỉ với 9 tỷ, 89m2",9.0,"Đường Chuyên Dùng 9, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",89.0,12.0,13.0,3.0,Sổ hồng,2025-11-27
Nhà 2 tầng - 88m2 - dòng tiền 200tr/năm - sát Phú Mỹ Hưng - nhỉnh 6 tỷ,6.59,"Phường Tân Phú, Quận 7, Hồ Chí Minh",88.0,4.0,4.0,2.0,Sổ hồng,2025-11-27
"(Video) bán nhà sát cầu Nguyễn Khoái ~60m2 3 tầng hẻm thông 4m. Ngang 3.6m, nở hậu. Chỉ 1km tới Q1",4.75,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",57.0,4.0,3.0,3.0,Sổ hồng,2025-11-27
"Bán nhà riêng 2PN, 2WC, 26m2 tại Phú Thuận, Q7, HCM chỉ với 3,69 tỷ",3.69,"Phường Phú Thuận,  Quận 7, Hồ Chí Minh",26.0,2.0,2.0,2.0,Sổ hồng,2025-11-27
"Chính chủ bán nhà 1 trệt + 3 lầu đường số 49, Tân quy, Quận 7, sổ hồng chính chủ. Giá: 15 tỷ 8",15.8,"Đường Số 49, Phường Tân Quy, Quận 7, Hồ Chí Minh",71.0,4.0,5.0,3.0,Sổ hồng,2025-11-27
Bán nhà 2 tầng - 60m2 - ngay ĐH Marketing Q7 - nhỉnh 4tỷ,4.55,"Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",60.0,2.0,2.0,2.0,Sổ hồng,2025-11-27
BÁN NHÀ SỔ RIÊNG-HẺM 167 HUỲNH TẤN PHÁT- QUẬN 7..! Full Nội Thất.,4.2,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",30.0,2.0,2.0,2.0,Sổ hồng,2025-11-23
"Nhà 4PN - 4 tầng - Huỳnh Tấn Phát, Quận 7 - Sổ riêng, Vào ở ngay",6.4,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",47.0,4.0,3.0,4.0,Sổ hồng,2025-11-24
"Bán Nhà Riêng tại Lâm Văn Bền, 12,5 tỷ, 116m2, 5PN, 6WC",12.5,"Đường Lâm Văn Bền, Phường Bình Thuận, Quận 7, Hồ Chí Minh",116.0,5.0,6.0,3.0,Sổ hồng,2025-11-27
"Hàng thơm - nhà 1 lầu 5x20m mặt tiền hẻm 3m Nguyên Thị Thập, Q7",9.5,"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh",100.0,4.0,5.0,2.0,Sổ hồng,2025-11-27
"BÁN NHÀ MỚI 2 TẦNG ĐƯỜNG TÂN MỸ- XE HƠI TỚI NHÀ- 4,2 X10-- SHR- P TÂN THUẬN TÂY -Q7",7.2,"Đường Tân Mỹ, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",41.0,2.0,2.0,2.0,Sổ hồng,2025-11-27
"Nhà phố hiện đại - đủ nội thất - hẻm 167 huỳnh tấn phát - sổ hồng riêng hỗ trợ ngân hàng giá 4,2 tỷ",4.2,"Hẻm 167, Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",26.0,2.0,3.0,2.0,Sổ hồng,2025-11-27
CẦN TIỀN BÁN GẤP NHÀ QUẬN 7 NGAY CẦU PHÚ MỸ GIÁ RẺ,6.0,"Đường Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Hồ Chí Minh",44.0,4.0,3.0,3.0,Sổ hồng,2025-11-27
Nhà đẹp hiện đại xây mới 100% - hẻm 47 đường Võ Thị Nhờ - cạnh Vincom Nam Long,8.5,"Đường Võ Thị Nhờ, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",65.0,3.0,4.0,3.0,Sổ hồng,2025-11-14
"Nhà đẹp 3 tầng sát mặt tiền Đường Số P. Tân Quy, Quận 7 - DT 5x15m - 4PN - chỉ 9 tỷ x",9.5,"Phường Tân Quy, Quận 7, Hồ Chí Minh",75.0,3.0,4.0,3.0,Sổ hồng,2025-11-21
Nhà phố hiện đại HXH 458 Huỳnh Tấn Phát - Q7 - cạnh Lý Phục Man,7.2,"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Hồ Chí Minh",35.0,4.0,3.0,2.0,Sổ hồng,2025-11-20
NHÀ 2 TẦNG HXH LÝ PHỤC MAN - 45M - 3.96 TỶ,3.96,"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, Hồ Chí Minh",45.0,2.0,2.0,2.0,Sổ hồng,2025-11-27
"Bán Nhà Mới Đẹp 4PN, 4WC tại Nguyễn Thị Thập, Tân Phú, Q7, 6,75 tỷ, 63m2",6.75,"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh",63.0,4.0,4.0,3.0,Sổ hồng,2025-11-27
Nhà vuông vứt quận 7 sổ hồng riêng trong khu dân cư không ngập nước,5.5,"Đường Tân Mỹ, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",47.0,2.0,2.0,2.0,Sổ hồng,2025-11-25
"Nhà vuông vứt Quận 7, khu dân cư, đầy đủ tiện ích",5.6,"Đường Tân Mỹ, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",47.0,2.0,2.0,2.0,Sổ hồng,2025-11-25
"Nhà phố vị trí đắc địa - ngay KDC Nam Long Quận 07 - Hẻm 3m 123 Nguyễn Văn Quỳ - 4x15m Giá 4,75 tỷ",4.75,"Hẻm 123, Đường Nguyễn Văn Quỳ, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",60.0,3.0,3.0,2.0,Sổ hồng,2025-11-26
"Bán Nhà 4 Tầng Đường Phạm Hữu Lầu Phường Phú Mỹ Quận 7, DT: 75m2, Giá: 7,x tỷ Shr",7.0,"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",75.0,3.0,3.0,4.0,Sổ hồng,2025-11-27
"SD 105m, KDC sổ hồng cạnh Kiều Đàm, tặng nội thất 350 triệu, Tân Hưng Quận 7",6.3,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",59.0,3.0,3.0,2.0,Sổ hồng,2025-11-26
Đậu ViSa cần bán nhà đường Trần Xuân Soạn P.Tân Hưng Quận 7 Giá 4tỷ860/88m2 nhà 3 lầu-sổ sẵn-hẻm 6m,4.85,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",88.0,4.0,5.0,4.0,Sổ hồng,2025-11-20
"Bán nhà riêng tại Tân Thuận Tây, Q7, TP. HCM, 94m2, 8 tỷ",8.0,"Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",94.0,2.0,1.0,2.0,Sổ hồng,2025-11-25
"Bán nhà 4 tầng - xe hơi vào nhà - gần Phú Mỹ Hưng - nhà mới ở ngay - đường Nguyễn Thị Thập, quận 7",12.59,"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Hồ Chí Minh",54.0,4.0,3.0,4.0,Sổ hồng,2025-11-18
"Quận7_ P. tân kiểng, 58m2, 4 Tầng BTCT 5PN, kế bên Lotte Mart, chợ Tân Quy, 20m ra Lê Văn lương",8.0,"Đường Lê Văn Lương, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",58.0,5.0,4.0,4.0,Sổ hồng,2025-11-27
"Bán nhà sổ riêng lô nhì đường Nguyễn Thị Thập, trung tâm Quận 7",12.39,"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh",54.0,4.0,5.0,4.0,Sổ hồng,2025-11-25
NHÀ ĐẸP VÀO Ớ NGAY XE MONING ĐỖ CỬA - HUỲNH TẤN PHÁT - TÂN MỸ - NHỈNH 6TYX VỊ TRÍ : cách mặt t,6.5,"Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",57.0,4.0,3.0,3.0,Sổ hồng,2025-11-27
CHDV GÓC 2MT HẺM THÔNG ĐÀO TRÍ - 83M2 - 3TẦNG 6PHÒNG - DÒNG TIỀN 25TR/TH - NHỈN 7 TỶ.,7.65,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",83.0,6.0,6.0,3.0,Sổ hồng,2025-11-27
"HẺM XE TẢI QUAY ĐẦU VÔ TƯ NGAY NGUYỄN VĂN LINH-DUY NHẤT 1 CĂN VỊ TRÍ CỰC ĐẸP CHỈ 13,4 TỶ",13.0,"Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",88.0,5.0,5.0,4.0,Sổ hồng,2025-11-18
"Nhà phố hiện đại hẻm 4m 1422 Huỳnh Tấn Phát Phường Phú Mỹ, Quận 7, DT 4m x 15m, giá 4,99 tỷ",4.99,"Hẻm 1422, Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",60.0,4.0,3.0,3.0,Sổ hồng,2025-11-27
"Nhà phố hiện đại sang trọng - Hẻm rộng 4m Lý Phục Man ngay KDC Nam Long Quận 07 - 4x17m Giá 9,5 tỷ",9.5,"Hẻm 21, Đường Lý Phục Man, Phường Bình Thuận, Quận 7, Hồ Chí Minh",63.0,4.0,5.0,4.0,Sổ hồng,2025-11-26
"Nhà mới, HXH, 128m2, 7m x 19m, 3 tầng, chỉ 9,9 tỷ, Nam Long, Phú Thuận, Q7!",9.9,"Đường Phú Thuận, Phường Phú Thuận, Quận 7, Hồ Chí Minh",128.0,6.0,7.0,3.0,Sổ hồng,2025-11-24
